REF_DATE,GEO,Employment,Employment rate,Labour force,Population,Unemployment,Unemployment rate
2017-06,Newfoundland and Labrador,227.5,50.7,269.0,448.8,41.5,15.4
2017-06,Nova Scotia,443.7,56.2,487.7,789.5,44.0,9.0
2017-06,Ontario,7085.8,61.1,7558.1,11595.4,472.3,6.2
2017-06,Prince Edward Island,74.5,60.4,83.0,123.4,8.5,10.2
2017-06,Quebec,4167.6,61.0,4444.1,6831.7,276.5,6.2
2017-06,Saskatchewan,561.8,64.7,600.1,868.1,38.3,6.4
2017-07,Alberta,2207.6,65.9,2399.7,3348.7,192.1,8.0
2017-07,British Columbia,2575.6,62.9,2712.4,4095.8,136.8,5.0
2017-07,Manitoba,652.9,64.3,685.9,1015.2,33.0,4.8
2017-07,New Brunswick,359.9,56.8,386.8,633.2,26.9,7.0
2017-07,Newfoundland and Labrador,225.7,50.3,266.4,448.9,40.7,15.3
2017-07,Nova Scotia,446.0,56.4,486.0,790.2,39.9,8.2
2017-07,Ontario,7132.4,61.4,7590.6,11613.8,458.2,6.0
2017-07,Prince Edward Island,73.9,59.8,82.2,123.6,8.3,10.1
2017-07,Quebec,4179.6,61.1,4439.4,6838.0,259.8,5.9
2017-07,Saskatchewan,563.4,64.8,604.4,868.9,41.0,6.8
2017-08,Alberta,2209.3,65.9,2411.0,3352.9,201.7,8.4
2017-08,British Columbia,2585.8,63.0,2726.3,4102.5,140.5,5.2
2017-08,Manitoba,653.0,64.2,686.2,1016.8,33.2,4.8
2017-08,New Brunswick,358.0,56.5,389.7,633.5,31.7,8.1
2017-08,Newfoundland and Labrador,224.8,50.1,264.4,448.8,39.6,15.0
2017-08,Nova Scotia,445.0,56.3,486.4,791.1,41.4,8.5
2017-08,Ontario,7135.9,61.3,7553.2,11636.5,417.3,5.5
2017-08,Prince Edward Island,74.3,60.0,81.8,123.9,7.5,9.2
2017-08,Quebec,4187.0,61.2,4462.2,6845.7,275.3,6.2
2017-08,Saskatchewan,563.3,64.8,600.5,869.6,37.2,6.2
2017-09,Alberta,2220.5,66.2,2399.3,3355.9,178.8,7.5
2017-09,British Columbia,2559.4,62.3,2701.8,4108.1,142.4,5.3
2017-09,Manitoba,650.3,63.9,687.1,1018.1,36.7,5.3
2017-09,New Brunswick,358.0,56.5,389.0,633.8,31.0,8.0
2017-09,Newfoundland and Labrador,224.4,50.0,263.9,448.9,39.6,15.0
2017-09,Nova Scotia,445.4,56.2,490.2,791.9,44.8,9.1
2017-09,Ontario,7161.5,61.5,7604.2,11653.2,442.6,5.8
2017-09,Prince Edward Island,73.6,59.4,82.4,124.0,8.8,10.7
2017-09,Quebec,4187.0,61.1,4449.9,6851.6,262.9,5.9
2017-09,Saskatchewan,562.4,64.6,600.3,870.2,37.9,6.3
2017-10,Alberta,2222.1,66.2,2406.2,3358.9,184.1,7.7
2017-10,British Columbia,2553.8,62.1,2701.5,4113.4,147.7,5.5
2017-10,Manitoba,652.3,64.0,687.3,1019.2,35.0,5.1
2017-10,New Brunswick,361.0,56.9,393.7,634.2,32.8,8.3
2017-10,Newfoundland and Labrador,226.0,50.3,265.9,449.1,40.0,15.0
2017-10,Nova Scotia,444.3,56.1,486.5,792.5,42.2,8.7
2017-10,Ontario,7177.4,61.5,7623.0,11670.3,445.5,5.8
2017-10,Prince Edward Island,73.3,59.1,82.7,124.1,9.4,11.4
2017-10,Quebec,4205.0,61.3,4478.0,6857.0,273.0,6.1
2017-10,Saskatchewan,560.0,64.3,597.1,870.8,37.2,6.2
2017-11,Alberta,2235.0,66.5,2414.5,3361.8,179.5,7.4
2017-11,British Columbia,2583.3,62.7,2721.4,4118.5,138.1,5.1
2017-11,Manitoba,650.7,63.8,688.4,1020.1,37.6,5.5
2017-11,New Brunswick,359.4,56.7,393.2,634.3,33.9,8.6
2017-11,Newfoundland and Labrador,226.4,50.4,266.8,449.1,40.4,15.1
2017-11,Nova Scotia,444.4,56.0,488.9,793.0,44.5,9.1
2017-11,Ontario,7207.7,61.7,7656.6,11687.2,448.9,5.9
2017-11,Prince Edward Island,74.8,60.2,82.7,124.3,7.9,9.6
2017-11,Quebec,4208.3,61.3,4454.8,6862.2,246.5,5.5
2017-11,Saskatchewan,560.5,64.3,599.0,871.2,38.4,6.4
2017-12,Alberta,2263.5,67.3,2439.2,3365.0,175.7,7.2
2017-12,British Columbia,2591.6,62.9,2726.5,4123.4,134.9,4.9
2017-12,Manitoba,650.1,63.7,688.0,1021.0,37.9,5.5
2017-12,New Brunswick,363.0,57.2,394.8,634.4,31.8,8.1
2017-12,Newfoundland and Labrador,226.9,50.5,267.1,449.1,40.2,15.1
2017-12,Nova Scotia,448.4,56.5,488.7,793.6,40.3,8.2
2017-12,Ontario,7205.4,61.6,7659.9,11704.1,454.5,5.9
2017-12,Prince Edward Island,75.2,60.5,83.7,124.4,8.5,10.2
2017-12,Quebec,4231.2,61.6,4466.6,6866.8,235.4,5.3
2017-12,Saskatchewan,564.3,64.8,603.4,871.4,39.1,6.5
2018-01,Alberta,2267.8,67.3,2430.0,3369.5,162.1,6.7
2018-01,British Columbia,2582.7,62.5,2715.7,4130.0,133.0,4.9
2018-01,Manitoba,649.3,63.5,688.6,1022.3,39.4,5.7
2018-01,New Brunswick,357.2,56.3,392.3,634.9,35.1,8.9
2018-01,Newfoundland and Labrador,224.6,50.0,264.7,449.1,40.1,15.1
2018-01,Nova Scotia,446.2,56.2,488.5,794.2,42.2,8.6
2018-01,Ontario,7172.1,61.2,7606.0,11728.0,434.0,5.7
2018-01,Prince Edward Island,74.6,59.9,83.8,124.5,9.2,11.0
2018-01,Quebec,4237.6,61.7,4477.1,6872.5,239.5,5.3
2018-01,Saskatchewan,564.7,64.8,599.1,871.9,34.5,5.8
2018-02,Alberta,2265.4,67.2,2422.4,3373.1,157.0,6.5
2018-02,British Columbia,2583.4,62.5,2720.2,4135.7,136.8,5.0
2018-02,Manitoba,646.6,63.2,688.6,1023.2,42.0,6.1
2018-02,New Brunswick,359.9,56.7,393.0,635.1,33.1,8.4
2018-02,Newfoundland and Labrador,225.3,50.2,264.9,449.0,39.7,15.0
2018-02,Nova Scotia,448.7,56.5,491.4,794.8,42.7,8.7
2018-02,Ontario,7174.2,61.1,7601.5,11744.0,427.3,5.6
2018-02,Prince Edward Island,75.4,60.5,83.8,124.6,8.5,10.1
2018-02,Quebec,4227.8,61.5,4494.5,6875.8,266.7,5.9
2018-02,Saskatchewan,563.6,64.6,598.2,872.3,34.6,5.8
2018-03,Alberta,2273.3,67.3,2422.5,3377.5,149.2,6.2
2018-03,British Columbia,2580.4,62.3,2712.3,4142.6,131.8,4.9
2018-03,Manitoba,648.4,63.3,692.9,1024.3,44.5,6.4
2018-03,New Brunswick,359.9,56.6,391.9,635.5,32.0,8.2
2018-03,Newfoundland and Labrador,225.8,50.3,265.0,448.9,39.2,14.8
2018-03,Nova Scotia,448.4,56.4,489.0,795.4,40.7,8.3
2018-03,Ontario,7204.7,61.3,7628.3,11761.8,423.5,5.6
2018-03,Prince Edward Island,75.0,60.0,83.9,124.9,8.9,10.6
2018-03,Quebec,4247.9,61.7,4496.4,6881.3,248.6,5.5
2018-03,Saskatchewan,566.4,64.9,602.9,872.9,36.6,6.1
2018-04,Alberta,2256.1,66.7,2419.9,3383.1,163.8,6.8
2018-04,British Columbia,2590.4,62.4,2726.0,4151.1,135.5,5.0
2018-04,Manitoba,650.4,63.4,693.8,1025.9,43.3,6.2
2018-04,New Brunswick,359.9,56.6,391.2,635.9,31.3,8.0
2018-04,Newfoundland and Labrador,226.2,50.4,265.8,448.8,39.6,14.9
2018-04,Nova Scotia,450.2,56.6,485.8,796.1,35.6,7.3
2018-04,Ontario,7209.2,61.2,7615.5,11784.7,406.3,5.3
2018-04,Prince Edward Island,75.0,60.0,85.0,125.1,10.0,11.8
2018-04,Quebec,4234.7,61.5,4476.0,6888.6,241.3,5.4
2018-04,Saskatchewan,561.0,64.2,598.3,873.5,37.3,6.2
2018-05,Alberta,2270.7,67.0,2422.0,3387.4,151.2,6.2
2018-05,British Columbia,2573.7,61.9,2703.4,4158.4,129.7,4.8
2018-05,Manitoba,650.8,63.4,693.6,1027.2,42.7,6.2
2018-05,New Brunswick,360.9,56.7,391.8,636.1,30.9,7.9
2018-05,Newfoundland and Labrador,226.1,50.4,264.3,448.8,38.2,14.5
2018-05,Nova Scotia,448.2,56.2,484.4,797.0,36.2,7.5
2018-05,Ontario,7201.1,61.0,7644.4,11803.5,443.3,5.8
2018-05,Prince Edward Island,75.8,60.4,83.9,125.4,8.0,9.5
2018-05,Quebec,4253.7,61.7,4494.0,6894.3,240.3,5.3
2018-05,Saskatchewan,560.5,64.1,600.0,874.0,39.5,6.6
2018-06,Alberta,2269.7,66.9,2431.0,3392.0,161.3,6.6
2018-06,British Columbia,2588.0,62.1,2720.5,4165.4,132.5,4.9
2018-06,Manitoba,654.3,63.6,695.7,1028.4,41.4,6.0
2018-06,New Brunswick,360.3,56.6,391.7,636.3,31.4,8.0
2018-06,Newfoundland and Labrador,226.8,50.5,265.8,448.7,39.0,14.7
2018-06,Nova Scotia,447.9,56.1,486.1,798.0,38.2,7.9
2018-06,Ontario,7239.8,61.2,7692.8,11823.9,453.0,5.9
2018-06,Prince Edward Island,76.6,60.9,84.3,125.7,7.6,9.0
2018-06,Quebec,4249.7,61.6,4490.4,6900.4,240.8,5.4
2018-06,Saskatchewan,564.5,64.6,603.1,874.5,38.5,6.4
2018-07,Alberta,2275.8,67.0,2445.5,3397.7,169.6,6.9
2018-07,British Columbia,2609.1,62.5,2735.1,4173.5,126.0,4.6
2018-07,Manitoba,654.0,63.5,696.2,1029.6,42.1,6.0
2018-07,New Brunswick,361.3,56.7,391.6,636.8,30.3,7.7
2018-07,Newfoundland and Labrador,228.7,51.0,269.2,448.7,40.4,15.0
2018-07,Nova Scotia,449.6,56.2,490.7,799.3,41.1,8.4
2018-07,Ontario,7306.4,61.7,7733.3,11847.5,426.9,5.5
2018-07,Prince Edward Island,76.4,60.6,84.8,126.1,8.4,9.9
2018-07,Quebec,4239.2,61.4,4489.2,6907.1,250.0,5.6
2018-07,Saskatchewan,563.3,64.4,600.9,874.8,37.6,6.3
2018-08,Alberta,2290.2,67.3,2455.9,3402.2,165.7,6.7
2018-08,British Columbia,2622.6,62.8,2752.6,4178.2,130.0,4.7
2018-08,Manitoba,657.3,63.8,696.4,1030.6,39.1,5.6
2018-08,New Brunswick,359.6,56.4,392.5,637.2,32.9,8.4
2018-08,Newfoundland and Labrador,228.7,51.0,266.7,448.8,38.0,14.2
2018-08,Nova Scotia,452.0,56.5,492.8,800.4,40.8,8.3
2018-08,Ontario,7226.9,60.9,7668.8,11863.2,441.9,5.8
2018-08,Prince Edward Island,76.3,60.4,84.5,126.3,8.1,9.6
2018-08,Quebec,4228.7,61.2,4489.2,6911.0,260.5,5.8
2018-08,Saskatchewan,562.5,64.3,601.5,875.3,39.0,6.5
2018-09,Alberta,2293.9,67.3,2463.4,3406.5,169.5,6.9
2018-09,British Columbia,2645.1,63.2,2757.8,4183.1,112.7,4.1
2018-09,Manitoba,655.9,63.6,695.7,1031.5,39.8,5.7
2018-09,New Brunswick,361.4,56.7,392.2,637.6,30.9,7.9
2018-09,Newfoundland and Labrador,229.8,51.2,263.3,448.8,33.4,12.7
2018-09,Nova Scotia,456.2,56.9,495.1,801.3,38.9,7.9
2018-09,Ontario,7288.2,61.4,7724.9,11878.8,436.7,5.7
2018-09,Prince Edward Island,77.3,61.1,85.1,126.5,7.8,9.2
2018-09,Quebec,4225.8,61.1,4467.4,6915.0,241.6,5.4
2018-09,Saskatchewan,563.8,64.4,603.2,876.1,39.3,6.5
2018-10,Alberta,2293.3,67.2,2461.6,3410.8,168.3,6.8
2018-10,British Columbia,2635.3,62.9,2752.2,4187.6,116.9,4.2
2018-10,Manitoba,655.0,63.4,698.0,1032.6,43.0,6.2
2018-10,New Brunswick,361.2,56.6,389.2,638.0,28.0,7.2
2018-10,Newfoundland and Labrador,231.8,51.6,262.7,448.8,30.9,11.8
2018-10,Nova Scotia,457.4,57.0,495.1,802.1,37.8,7.6
2018-10,Ontario,7292.3,61.3,7715.2,11894.2,422.9,5.5
2018-10,Prince Edward Island,77.0,60.8,84.7,126.6,7.7,9.1
2018-10,Quebec,4245.7,61.4,4470.8,6919.7,225.1,5.0
2018-10,Saskatchewan,566.1,64.6,603.8,876.9,37.8,6.3
2018-11,Alberta,2313.7,67.8,2469.3,3415.0,155.6,6.3
2018-11,British Columbia,2647.0,63.1,2776.1,4191.9,129.1,4.7
2018-11,Manitoba,657.8,63.6,698.6,1033.7,40.7,5.8
2018-11,New Brunswick,361.1,56.6,392.8,638.1,31.7,8.1
2018-11,Newfoundland and Labrador,229.4,51.1,261.5,448.7,32.1,12.3
2018-11,Nova Scotia,456.0,56.8,491.4,802.7,35.3,7.2
2018-11,Ontario,7289.1,61.2,7725.9,11908.3,436.8,5.7
2018-11,Prince Edward Island,76.7,60.5,84.9,126.8,8.2,9.7
2018-11,Quebec,4265.3,61.6,4499.9,6923.7,234.5,5.2
2018-11,Saskatchewan,573.3,65.3,605.8,877.5,32.5,5.4
2018-12,Alberta,2295.3,67.1,2451.5,3418.7,156.3,6.4
2018-12,British Columbia,2657.1,63.3,2783.3,4195.9,126.1,4.5
2018-12,Manitoba,658.0,63.6,699.5,1034.6,41.5,5.9
2018-12,New Brunswick,357.7,56.0,391.0,638.4,33.3,8.5
2018-12,Newfoundland and Labrador,231.0,51.5,262.6,448.8,31.7,12.1
2018-12,Nova Scotia,458.6,57.1,493.9,803.2,35.3,7.1
2018-12,Ontario,7307.8,61.3,7736.5,11921.8,428.7,5.5
2018-12,Prince Edward Island,75.8,59.7,84.6,126.9,8.7,10.3
2018-12,Quebec,4278.5,61.8,4512.9,6927.5,234.4,5.2
2018-12,Saskatchewan,573.2,65.3,606.9,877.9,33.7,5.6
2019-01,Alberta,2292.0,66.9,2454.8,3423.7,162.7,6.6
2019-01,British Columbia,2669.3,63.5,2800.2,4200.9,130.9,4.7
2019-01,Manitoba,661.5,63.9,703.0,1035.9,41.5,5.9
2019-01,New Brunswick,359.8,56.3,392.1,638.7,32.2,8.2
2019-01,Newfoundland and Labrador,235.5,52.5,266.6,448.8,31.1,11.7
2019-01,Nova Scotia,459.9,57.2,496.5,804.0,36.6,7.4
2019-01,Ontario,7322.6,61.3,7760.8,11939.2,438.2,5.6
2019-01,Prince Edward Island,76.0,59.8,84.5,127.1,8.5,10.1
2019-01,Quebec,4272.5,61.6,4505.4,6931.1,232.9,5.2
2019-01,Saskatchewan,571.4,65.1,604.6,878.4,33.2,5.5
2019-02,Alberta,2288.8,66.8,2468.3,3427.1,179.5,7.3
2019-02,British Columbia,2677.3,63.7,2805.2,4204.9,128.0,4.6
2019-02,Manitoba,659.0,63.6,698.3,1036.8,39.3,5.6
2019-02,New Brunswick,360.3,56.4,395.0,639.0,34.7,8.8
2019-02,Newfoundland and Labrador,234.3,52.2,266.3,448.8,32.1,12.1
2019-02,Nova Scotia,458.9,57.0,494.0,804.5,35.1,7.1
2019-02,Ontario,7358.8,61.6,7795.1,11950.8,436.3,5.6
2019-02,Prince Edward Island,76.4,60.0,84.8,127.3,8.4,9.9
2019-02,Quebec,4282.2,61.8,4518.3,6933.2,236.1,5.2
2019-02,Saskatchewan,569.9,64.9,605.4,878.5,35.5,5.9
2019-03,Alberta,2281.5,66.5,2450.8,3431.1,169.4,6.9
2019-03,British Columbia,2671.5,63.5,2807.4,4210.4,135.9,4.8
2019-03,Manitoba,660.3,63.6,696.8,1037.6,36.6,5.3
2019-03,New Brunswick,362.4,56.7,394.3,639.5,31.9,8.1
2019-03,Newfoundland and Labrador,233.8,52.1,266.7,448.7,32.9,12.3
2019-03,Nova Scotia,459.8,57.1,493.8,805.1,33.9,6.9
2019-03,Ontario,7344.4,61.4,7801.7,11965.0,457.3,5.9
2019-03,Prince Edward Island,77.2,60.5,85.1,127.6,8.0,9.4
2019-03,Quebec,4267.3,61.5,4506.5,6936.3,239.2,5.3
2019-03,Saskatchewan,574.9,65.4,605.9,878.7,31.1,5.1
2019-04,Alberta,2313.5,67.3,2475.3,3436.2,161.8,6.5
2019-04,British Columbia,2678.7,63.5,2812.2,4218.3,133.4,4.7
2019-04,Manitoba,662.8,63.8,698.4,1038.6,35.6,5.1
2019-04,New Brunswick,358.6,56.0,390.7,640.4,32.1,8.2
2019-04,Newfoundland and Labrador,233.0,51.9,264.5,448.6,31.5,11.9
2019-04,Nova Scotia,459.6,57.0,496.5,806.1,36.9,7.4
2019-04,Ontario,7381.4,61.6,7845.5,11984.1,464.1,5.9
2019-04,Prince Edward Island,77.7,60.7,85.6,128.0,7.9,9.2
2019-04,Quebec,4313.0,62.1,4531.3,6940.5,218.2,4.8
2019-04,Saskatchewan,575.4,65.5,608.3,878.9,33.0,5.4
2019-05,Alberta,2306.6,67.0,2472.8,3440.7,166.2,6.7
2019-05,British Columbia,2698.5,63.9,2827.2,4224.9,128.7,4.6
2019-05,Manitoba,662.3,63.7,698.2,1039.8,35.9,5.1
2019-05,New Brunswick,362.5,56.6,392.8,640.9,30.4,7.7
2019-05,Newfoundland and Labrador,230.7,51.4,263.3,448.7,32.7,12.4
2019-05,Nova Scotia,465.3,57.7,500.6,807.1,35.3,7.1
2019-05,Ontario,7403.4,61.7,7810.8,12000.6,407.4,5.2
2019-05,Prince Edward Island,77.3,60.3,84.6,128.2,7.4,8.7
2019-05,Quebec,4287.8,61.7,4514.7,6944.1,227.0,5.0
2019-05,Saskatchewan,573.0,65.2,605.1,879.4,32.1,5.3
2019-06,Alberta,2312.5,67.1,2477.7,3445.5,165.2,6.7
2019-06,British Columbia,2695.3,63.7,2830.8,4231.4,135.6,4.8
2019-06,Manitoba,661.6,63.5,700.4,1041.2,38.8,5.5
2019-06,New Brunswick,362.2,56.5,395.2,641.2,33.0,8.4
2019-06,Newfoundland and Labrador,230.1,51.3,264.0,448.7,33.9,12.8
2019-06,Nova Scotia,467.1,57.8,502.6,808.3,35.5,7.1
2019-06,Ontario,7403.6,61.6,7821.3,12020.1,417.7,5.3
2019-06,Prince Edward Island,77.8,60.5,85.8,128.5,8.0,9.3
2019-06,Quebec,4293.4,61.8,4516.2,6948.2,222.8,4.9
2019-06,Saskatchewan,574.9,65.3,605.8,880.0,30.8,5.1
2019-07,Alberta,2314.4,67.0,2490.6,3451.9,176.2,7.1
2019-07,British Columbia,2685.4,63.3,2818.6,4240.8,133.2,4.7
2019-07,Manitoba,660.0,63.3,700.3,1043.0,40.3,5.8
2019-07,New Brunswick,358.5,55.8,394.9,642.1,36.4,9.2
2019-07,Newfoundland and Labrador,231.8,51.6,265.6,448.8,33.7,12.7
2019-07,Nova Scotia,465.2,57.4,502.8,810.0,37.5,7.5
2019-07,Ontario,7391.8,61.4,7836.7,12047.0,444.8,5.7
2019-07,Prince Edward Island,78.6,61.1,86.2,128.7,7.6,8.8
2019-07,Quebec,4313.7,62.0,4532.3,6956.1,218.6,4.8
2019-07,Saskatchewan,572.9,65.0,606.6,880.9,33.7,5.6
2019-08,Alberta,2298.3,66.5,2487.0,3457.0,188.7,7.6
2019-08,British Columbia,2684.2,63.2,2825.1,4248.7,140.9,5.0
2019-08,Manitoba,662.8,63.5,699.0,1044.2,36.2,5.2
2019-08,New Brunswick,364.4,56.7,398.3,642.8,33.9,8.5
2019-08,Newfoundland and Labrador,230.5,51.3,265.1,448.9,34.6,13.1
2019-08,Nova Scotia,465.2,57.3,505.5,811.6,40.4,8.0
2019-08,Ontario,7446.6,61.7,7888.5,12068.8,441.8,5.6
2019-08,Prince Edward Island,78.0,60.5,85.6,129.0,7.7,9.0
2019-08,Quebec,4329.0,62.2,4539.2,6962.0,210.2,4.6
2019-08,Saskatchewan,574.9,65.2,606.9,881.4,32.0,5.3
2019-09,Alberta,2308.9,66.7,2472.3,3463.2,163.4,6.6
2019-09,British Columbia,2669.8,62.7,2810.4,4257.5,140.6,5.0
2019-09,Manitoba,663.6,63.4,698.8,1046.0,35.2,5.0
2019-09,New Brunswick,363.2,56.4,394.6,643.7,31.4,8.0
2019-09,Newfoundland and Labrador,230.2,51.3,259.8,449.0,29.6,11.4
2019-09,Nova Scotia,466.9,57.4,503.3,813.2,36.5,7.3
2019-09,Ontario,7458.7,61.7,7889.0,12093.8,430.3,5.5
2019-09,Prince Edward Island,79.2,61.3,86.5,129.3,7.3,8.4
2019-09,Quebec,4324.2,62.0,4555.9,6969.5,231.7,5.1
2019-09,Saskatchewan,578.2,65.5,611.6,882.5,33.4,5.5
2019-10,Alberta,2311.7,66.7,2477.4,3468.2,165.7,6.7
2019-10,British Columbia,2689.7,63.1,2827.6,4264.7,137.9,4.9
2019-10,Manitoba,661.9,63.2,699.1,1047.2,37.2,5.3
2019-10,New Brunswick,360.7,56.0,393.3,644.3,32.6,8.3
2019-10,Newfoundland and Labrador,229.5,51.1,260.8,449.1,31.3,12.0
2019-10,Nova Scotia,467.3,57.4,507.2,814.4,39.8,7.8
2019-10,Ontario,7444.6,61.5,7873.8,12114.3,429.2,5.5
2019-10,Prince Edward Island,79.5,61.3,86.4,129.6,6.8,7.9
2019-10,Quebec,4308.4,61.8,4539.2,6976.7,230.8,5.1
2019-10,Saskatchewan,577.5,65.4,609.8,883.3,32.3,5.3
2019-11,Alberta,2305.0,66.4,2484.5,3473.1,179.6,7.2
2019-11,British Columbia,2676.0,62.6,2823.1,4271.5,147.0,5.2
2019-11,Manitoba,661.4,63.1,700.8,1048.2,39.4,5.6
2019-11,New Brunswick,361.1,56.0,391.9,644.6,30.8,7.9
2019-11,Newfoundland and Labrador,228.0,50.8,260.1,449.2,32.1,12.3
2019-11,Nova Scotia,465.0,57.0,506.9,815.4,41.9,8.3
2019-11,Ontario,7471.4,61.6,7904.8,12132.4,433.4,5.5
2019-11,Prince Edward Island,79.1,60.9,85.6,129.8,6.5,7.6
2019-11,Quebec,4273.0,61.2,4519.8,6984.2,246.9,5.5
2019-11,Saskatchewan,576.7,65.2,616.1,883.9,39.3,6.4
2019-12,Alberta,2309.1,66.4,2483.1,3477.3,174.0,7.0
2019-12,British Columbia,2680.7,62.7,2820.2,4277.3,139.5,4.9
2019-12,Manitoba,664.5,63.3,698.7,1049.1,34.2,4.9
2019-12,New Brunswick,363.8,56.4,392.9,644.8,29.2,7.4
2019-12,Newfoundland and Labrador,226.3,50.4,258.6,449.3,32.3,12.5
2019-12,Nova Scotia,466.5,57.1,507.8,816.3,41.2,8.1
2019-12,Ontario,7506.1,61.8,7921.6,12148.9,415.5,5.2
2019-12,Prince Edward Island,80.8,62.1,87.4,130.1,6.6,7.6
2019-12,Quebec,4315.1,61.7,4544.4,6991.2,229.2,5.0
2019-12,Saskatchewan,573.5,64.8,611.4,884.4,37.9,6.2
2020-01,Alberta,2289.3,65.7,2468.4,3482.0,179.1,7.3
2020-01,British Columbia,2681.3,62.6,2813.4,4283.4,132.1,4.7
2020-01,Manitoba,669.7,63.8,706.3,1050.1,36.6,5.2
2020-01,New Brunswick,366.5,56.8,397.4,645.4,30.9,7.8
2020-01,Newfoundland and Labrador,230.3,51.2,261.6,449.5,31.2,11.9
2020-01,Nova Scotia,468.2,57.3,509.3,817.0,41.2,8.1
2020-01,Ontario,7516.9,61.8,7928.8,12166.5,411.9,5.2
2020-01,Prince Edward Island,81.1,62.2,87.5,130.4,6.4,7.3
2020-01,Quebec,4327.4,61.8,4543.3,6998.0,215.9,4.8
2020-01,Saskatchewan,574.0,64.9,610.3,884.9,36.3,5.9
2020-02,Alberta,2294.8,65.8,2478.7,3486.3,183.9,7.4
2020-02,British Columbia,2678.8,62.4,2832.1,4290.2,153.3,5.4
2020-02,Manitoba,669.8,63.7,707.5,1050.8,37.7,5.3
2020-02,New Brunswick,367.1,56.8,396.5,645.9,29.5,7.4
2020-02,Newfoundland and Labrador,227.8,50.7,260.5,449.5,32.7,12.6
2020-02,Nova Scotia,469.9,57.5,514.1,817.9,44.1,8.6
2020-02,Ontario,7501.2,61.6,7950.2,12184.3,449.0,5.6
2020-02,Prince Edward Island,80.3,61.4,87.5,130.8,7.2,8.2
2020-02,Quebec,4340.1,62.0,4544.3,7004.3,204.2,4.5
2020-02,Saskatchewan,573.1,64.7,613.5,885.1,40.4,6.6
2020-03,Alberta,2167.2,62.1,2376.8,3491.3,209.7,8.8
2020-03,British Columbia,2503.2,58.2,2718.6,4298.3,215.4,7.9
2020-03,Manitoba,639.3,60.8,684.8,1051.4,45.5,6.6
2020-03,New Brunswick,349.8,54.1,385.4,646.4,35.6,9.2
2020-03,Newfoundland and Labrador,222.6,49.5,251.9,449.5,29.3,11.6
2020-03,Nova Scotia,439.7,53.7,488.2,819.1,48.5,9.9
2020-03,Ontario,7036.8,57.7,7687.2,12205.2,650.4,8.5
2020-03,Prince Edward Island,76.9,58.6,84.9,131.2,8.0,9.4
2020-03,Quebec,4067.8,58.0,4449.0,7010.9,381.2,8.6
2020-03,Saskatchewan,554.8,62.7,598.3,884.9,43.5,7.3
2020-04,Alberta,1939.3,55.5,2232.8,3493.8,293.4,13.1
2020-04,British Columbia,2247.3,52.2,2551.5,4304.1,304.3,11.9
2020-04,Manitoba,576.3,54.8,651.1,1051.6,74.7,11.5
2020-04,New Brunswick,310.3,48.0,362.7,646.8,52.3,14.4
2020-04,Newfoundland and Labrador,193.4,43.0,229.2,449.3,35.8,15.6
2020-04,Nova Scotia,396.8,48.4,454.7,820.0,58.0,12.8
2020-04,Ontario,6346.9,51.9,7220.9,12217.8,874.0,12.1
2020-04,Prince Edward Island,69.6,52.9,78.5,131.5,9.0,11.5
2020-04,Quebec,3507.2,50.0,4289.3,7014.8,782.1,18.2
2020-04,Saskatchewan,498.7,56.4,560.9,884.5,62.2,11.1
2020-05,Alberta,1953.0,55.9,2309.4,3495.7,356.4,15.4
2020-05,British Columbia,2301.2,53.4,2675.3,4309.5,374.1,14.0
2020-05,Manitoba,589.1,56.0,668.3,1051.9,79.2,11.9
2020-05,New Brunswick,327.3,50.6,380.0,647.2,52.8,13.9
2020-05,Newfoundland and Labrador,197.2,43.9,239.9,449.3,42.7,17.8
2020-05,Nova Scotia,402.4,49.0,471.1,821.0,68.7,14.6
2020-05,Ontario,6334.0,51.8,7383.2,12229.0,1049.3,14.2
2020-05,Prince Edward Island,71.3,54.1,83.1,131.8,11.8,14.2
2020-05,Quebec,3736.5,53.2,4352.4,7018.0,615.9,14.2
2020-05,Saskatchewan,498.9,56.4,568.5,884.2,69.6,12.2
2020-06,Alberta,2056.5,58.8,2429.4,3498.7,372.9,15.3
2020-06,British Columbia,2429.6,56.3,2785.7,4316.7,356.1,12.8
2020-06,Manitoba,620.2,58.9,692.8,1052.6,72.5,10.5
2020-06,New Brunswick,352.4,54.4,398.0,647.8,45.6,11.5
2020-06,Newfoundland and Labrador,205.5,45.7,249.6,449.3,44.1,17.7
2020-06,Nova Scotia,433.4,52.7,502.7,822.3,69.3,13.8
2020-06,Ontario,6751.4,55.1,7724.6,12244.8,973.2,12.6
2020-06,Prince Edward Island,74.1,56.1,87.0,132.1,12.9,14.8
2020-06,Quebec,4015.2,57.2,4509.8,7022.3,494.6,11.0
2020-06,Saskatchewan,531.1,60.1,598.1,884.2,67.0,11.2
2020-07,Alberta,2117.3,60.5,2430.8,3501.5,313.5,12.9
2020-07,British Columbia,2500.5,57.9,2804.4,4321.7,303.9,10.8
2020-07,Manitoba,635.3,60.3,696.4,1053.4,61.1,8.8
2020-07,New Brunswick,354.2,54.6,395.2,648.2,41.1,10.4
2020-07,Newfoundland and Labrador,209.7,46.7,253.5,449.2,43.9,17.3
2020-07,Nova Scotia,444.2,53.9,498.6,823.4,54.4,10.9
2020-07,Ontario,6913.9,56.4,7806.4,12258.5,892.5,11.4
